frame.time_epoch,ip.src,ip.dst,aligned_epoch,aligned_ts,abs_delta_s,second_bin
1678922044.553203,185.175.0.3,185.175.0.8,1678932844.553203,2023-03-16 02:14:04.553203106,756.331203106,2023-03-16 02:14:04
1678922052.525322,185.175.0.3,185.175.0.8,1678932852.525322,2023-03-16 02:14:12.525321960,764.30332196,2023-03-16 02:14:12
1678922053.549206,185.175.0.3,185.175.0.8,1678932853.549206,2023-03-16 02:14:13.549206018,765.327206018,2023-03-16 02:14:13
1678922055.561334,185.175.0.3,185.175.0.8,1678932855.561334,2023-03-16 02:14:15.561333895,767.339333895,2023-03-16 02:14:15
1678922062.533351,185.175.0.3,185.175.0.8,1678932862.533351,2023-03-16 02:14:22.533350945,774.311350945,2023-03-16 02:14:22
1678922063.565219,185.175.0.3,185.175.0.8,1678932863.565219,2023-03-16 02:14:23.565218925,775.343218925,2023-03-16 02:14:23
1678922065.581209,185.175.0.3,185.175.0.8,1678932865.581209,2023-03-16 02:14:25.581208944,777.359208944,2023-03-16 02:14:25
1678922072.541369,185.175.0.3,185.175.0.8,1678932872.541369,2023-03-16 02:14:32.541368961,784.319368961,2023-03-16 02:14:32
1678922073.549204,185.175.0.3,185.175.0.8,1678932873.549204,2023-03-16 02:14:33.549204111,785.327204111,2023-03-16 02:14:33
1678922075.56121,185.175.0.3,185.175.0.8,1678932875.56121,2023-03-16 02:14:35.561209917,787.339209917,2023-03-16 02:14:35
1678922082.550907,185.175.0.3,185.175.0.8,1678932882.550907,2023-03-16 02:14:42.550906897,794.328906897,2023-03-16 02:14:42
1678922083.565209,185.175.0.3,185.175.0.8,1678932883.565209,2023-03-16 02:14:43.565208912,795.343208912,2023-03-16 02:14:43
1678922085.581218,185.175.0.3,185.175.0.8,1678932885.581218,2023-03-16 02:14:45.581218004,797.359218004,2023-03-16 02:14:45
1678922092.558848,185.175.0.3,185.175.0.8,1678932892.558848,2023-03-16 02:14:52.558847904,804.336847904,2023-03-16 02:14:52
1678922093.581216,185.175.0.3,185.175.0.8,1678932893.581216,2023-03-16 02:14:53.581216097,805.359216097,2023-03-16 02:14:53
1678922093.581256,185.175.0.8,185.175.0.3,1678932893.581256,2023-03-16 02:14:53.581255913,805.359255913,2023-03-16 02:14:53
1678922093.581291,185.175.0.3,185.175.0.8,1678932893.581291,2023-03-16 02:14:53.581290960,805.35929096,2023-03-16 02:14:53
1678922093.581455,185.175.0.3,185.175.0.8,1678932893.581455,2023-03-16 02:14:53.581454992,805.359454992,2023-03-16 02:14:53
1678922093.581472,185.175.0.8,185.175.0.3,1678932893.581472,2023-03-16 02:14:53.581471920,805.35947192,2023-03-16 02:14:53
1678922098.596759,185.175.0.3,185.175.0.8,1678932898.596759,2023-03-16 02:14:58.596759081,810.374759081,2023-03-16 02:14:58
1678922098.637207,185.175.0.8,185.175.0.3,1678932898.637207,2023-03-16 02:14:58.637207031,810.415207031,2023-03-16 02:14:58
1678922103.601365,185.175.0.3,185.175.0.8,1678932903.601365,2023-03-16 02:15:03.601365089,815.379365089,2023-03-16 02:15:03
1678922104.617212,185.175.0.3,185.175.0.8,1678932904.617212,2023-03-16 02:15:04.617212057,816.395212057,2023-03-16 02:15:04
1678922106.63321,185.175.0.3,185.175.0.8,1678932906.63321,2023-03-16 02:15:06.633209944,818.411209944,2023-03-16 02:15:06
1678922113.609342,185.175.0.3,185.175.0.8,1678932913.609342,2023-03-16 02:15:13.609342098,825.387342098,2023-03-16 02:15:13
1678922114.637208,185.175.0.3,185.175.0.8,1678932914.637208,2023-03-16 02:15:14.637207985,826.415207985,2023-03-16 02:15:14
1678922116.649223,185.175.0.3,185.175.0.8,1678932916.649223,2023-03-16 02:15:16.649223089,828.427223089,2023-03-16 02:15:16
1678922123.621338,185.175.0.3,185.175.0.8,1678932923.621338,2023-03-16 02:15:23.621337891,835.399337891,2023-03-16 02:15:23
1678922124.649219,185.175.0.3,185.175.0.8,1678932924.649219,2023-03-16 02:15:24.649219036,836.427219036,2023-03-16 02:15:24
1678922126.669204,185.175.0.3,185.175.0.8,1678932926.669204,2023-03-16 02:15:26.669203997,838.447203997,2023-03-16 02:15:26
1678922133.629308,185.175.0.3,185.175.0.8,1678932933.629308,2023-03-16 02:15:33.629307985,845.407307985,2023-03-16 02:15:33
1678922134.637202,185.175.0.3,185.175.0.8,1678932934.637202,2023-03-16 02:15:34.637202024,846.415202024,2023-03-16 02:15:34
1678922136.649242,185.175.0.3,185.175.0.8,1678932936.649242,2023-03-16 02:15:36.649241924,848.427241924,2023-03-16 02:15:36
1678922143.645342,185.175.0.3,185.175.0.8,1678932943.645342,2023-03-16 02:15:43.645342112,855.423342112,2023-03-16 02:15:43
1678922144.649205,185.175.0.3,185.175.0.8,1678932944.649205,2023-03-16 02:15:44.649204969,856.427204969,2023-03-16 02:15:44
1678922146.669207,185.175.0.3,185.175.0.8,1678932946.669207,2023-03-16 02:15:46.669207096,858.447207096,2023-03-16 02:15:46
1678922153.653363,185.175.0.3,185.175.0.8,1678932953.653363,2023-03-16 02:15:53.653362989,865.431362989,2023-03-16 02:15:53
1678922154.6692,185.175.0.3,185.175.0.8,1678932954.6692,2023-03-16 02:15:54.669199944,866.447199944,2023-03-16 02:15:54
1678922156.681228,185.175.0.3,185.175.0.8,1678932956.681228,2023-03-16 02:15:56.681227922,868.459227922,2023-03-16 02:15:56
1678922163.668497,185.175.0.3,185.175.0.8,1678932963.668497,2023-03-16 02:16:03.668497086,875.446497086,2023-03-16 02:16:03
1678922164.685329,185.175.0.3,185.175.0.8,1678932964.685329,2023-03-16 02:16:04.685328960,876.46332896,2023-03-16 02:16:04
1678922166.701209,185.175.0.3,185.175.0.8,1678932966.701209,2023-03-16 02:16:06.701209068,878.479209068,2023-03-16 02:16:06
1678922173.677338,185.175.0.3,185.175.0.8,1678932973.677338,2023-03-16 02:16:13.677337885,885.455337885,2023-03-16 02:16:13
1678922174.697217,185.175.0.3,185.175.0.8,1678932974.697217,2023-03-16 02:16:14.697216988,886.475216988,2023-03-16 02:16:14
1678922176.717203,185.175.0.3,185.175.0.8,1678932976.717203,2023-03-16 02:16:16.717202902,888.495202902,2023-03-16 02:16:16
1678922183.685373,185.175.0.3,185.175.0.8,1678932983.685373,2023-03-16 02:16:23.685373068,895.463373068,2023-03-16 02:16:23
1678922184.717214,185.175.0.3,185.175.0.8,1678932984.717214,2023-03-16 02:16:24.717214108,896.495214108,2023-03-16 02:16:24
1678922186.72922,185.175.0.3,185.175.0.8,1678932986.72922,2023-03-16 02:16:26.729219913,898.507219913,2023-03-16 02:16:26
1678922193.693348,185.175.0.3,185.175.0.8,1678932993.693348,2023-03-16 02:16:33.693347931,905.471347931,2023-03-16 02:16:33
1678922194.697209,185.175.0.3,185.175.0.8,1678932994.697209,2023-03-16 02:16:34.697208881,906.475208881,2023-03-16 02:16:34
1678922196.717206,185.175.0.3,185.175.0.8,1678932996.717206,2023-03-16 02:16:36.717206001,908.495206001,2023-03-16 02:16:36
1678922203.701374,185.175.0.3,185.175.0.8,1678933003.701374,2023-03-16 02:16:43.701374054,915.479374054,2023-03-16 02:16:43
1678922204.717216,185.175.0.3,185.175.0.8,1678933004.717216,2023-03-16 02:16:44.717216015,916.495216015,2023-03-16 02:16:44
1678922206.733266,185.175.0.3,185.175.0.8,1678933006.733266,2023-03-16 02:16:46.733266115,918.511266115,2023-03-16 02:16:46
1678922213.709861,185.175.0.3,185.175.0.8,1678933013.709861,2023-03-16 02:16:53.709861040,925.48786104,2023-03-16 02:16:53
1678922214.733256,185.175.0.3,185.175.0.8,1678933014.733256,2023-03-16 02:16:54.733256102,926.511256102,2023-03-16 02:16:54
1678922216.745215,185.175.0.3,185.175.0.8,1678933016.745215,2023-03-16 02:16:56.745214939,928.523214939,2023-03-16 02:16:56
1678922223.717351,185.175.0.3,185.175.0.8,1678933023.717351,2023-03-16 02:17:03.717350960,935.49535096,2023-03-16 02:17:03
1678922224.745222,185.175.0.3,185.175.0.8,1678933024.745222,2023-03-16 02:17:04.745222092,936.523222092,2023-03-16 02:17:04
1678922224.745264,185.175.0.8,185.175.0.3,1678933024.745264,2023-03-16 02:17:04.745264053,936.523264053,2023-03-16 02:17:04
1678922224.745299,185.175.0.3,185.175.0.8,1678933024.745299,2023-03-16 02:17:04.745299101,936.523299101,2023-03-16 02:17:04
1678922224.74546,185.175.0.3,185.175.0.8,1678933024.74546,2023-03-16 02:17:04.745460033,936.523460033,2023-03-16 02:17:04
1678922224.745478,185.175.0.8,185.175.0.3,1678933024.745478,2023-03-16 02:17:04.745477915,936.523477915,2023-03-16 02:17:04
1678922229.751324,185.175.0.3,185.175.0.8,1678933029.751324,2023-03-16 02:17:09.751323938,941.529323938,2023-03-16 02:17:09
1678922229.797198,185.175.0.8,185.175.0.3,1678933029.797198,2023-03-16 02:17:09.797198057,941.575198057,2023-03-16 02:17:09
1678922234.753506,185.175.0.3,185.175.0.8,1678933034.753506,2023-03-16 02:17:14.753505945,946.531505945,2023-03-16 02:17:14
1678922235.78923,185.175.0.3,185.175.0.8,1678933035.78923,2023-03-16 02:17:15.789230108,947.567230108,2023-03-16 02:17:15
1678922237.805235,185.175.0.3,185.175.0.8,1678933037.805235,2023-03-16 02:17:17.805234909,949.583234909,2023-03-16 02:17:17
1678922244.765336,185.175.0.3,185.175.0.8,1678933044.765336,2023-03-16 02:17:24.765336037,956.543336037,2023-03-16 02:17:24
1678922245.773203,185.175.0.3,185.175.0.8,1678933045.773203,2023-03-16 02:17:25.773202896,957.551202896,2023-03-16 02:17:25
1678922247.785206,185.175.0.3,185.175.0.8,1678933047.785206,2023-03-16 02:17:27.785206079,959.563206079,2023-03-16 02:17:27
1678922254.777329,185.175.0.3,185.175.0.8,1678933054.777329,2023-03-16 02:17:34.777328968,966.555328968,2023-03-16 02:17:34
1678922255.789206,185.175.0.3,185.175.0.8,1678933055.789206,2023-03-16 02:17:35.789206028,967.567206028,2023-03-16 02:17:35
1678922257.801201,185.175.0.3,185.175.0.8,1678933057.801201,2023-03-16 02:17:37.801201105,969.579201105,2023-03-16 02:17:37
1678922264.78534,185.175.0.3,185.175.0.8,1678933064.78534,2023-03-16 02:17:44.785340071,976.563340071,2023-03-16 02:17:44
1678922265.805211,185.175.0.3,185.175.0.8,1678933065.805211,2023-03-16 02:17:45.805211067,977.583211067,2023-03-16 02:17:45
1678922267.821209,185.175.0.3,185.175.0.8,1678933067.821209,2023-03-16 02:17:47.821208954,979.599208954,2023-03-16 02:17:47
1678922274.797336,185.175.0.3,185.175.0.8,1678933074.797336,2023-03-16 02:17:54.797336102,986.575336102,2023-03-16 02:17:54
1678922275.821211,185.175.0.3,185.175.0.8,1678933075.821211,2023-03-16 02:17:55.821211100,987.5992111,2023-03-16 02:17:55
1678922277.833205,185.175.0.3,185.175.0.8,1678933077.833205,2023-03-16 02:17:57.833204985,989.611204985,2023-03-16 02:17:57
1678922284.805326,185.175.0.3,185.175.0.8,1678933084.805326,2023-03-16 02:18:04.805325985,996.583325985,2023-03-16 02:18:04
1678922285.837206,185.175.0.3,185.175.0.8,1678933085.837206,2023-03-16 02:18:05.837205887,997.615205887,2023-03-16 02:18:05
1678922287.853215,185.175.0.3,185.175.0.8,1678933087.853215,2023-03-16 02:18:07.853214979,999.631214979,2023-03-16 02:18:07
